40025	07	23	1959	6	5	877	DEBRA	1	1		
40065	08	17	1959	3	6	878	EDITH	0	0		
40090	09	09	1959	6	7	879	FLORA	0	0		
40130	09	20	1959	13	8	880	GRACIE	1	3		
40205	09	27	1959	12	9	881	HANNAH	0	0		
40275	10	06	1959	4	10	882	IRENE	1	0		
40305	10	17	1959	5	11	883	JUDITH	1	0	L	
40340	06	22	1960	8	1	884	NOT NAMED	1	0		
40390	07	10	1960	7	2	885	ABBY	0	0		
40435	07	28	1960	5	3	886	BRENDA	1	0		
40470	08	17	1960	5	4	887	CLEO	0	0		
40505	08	29	1960	17	5	888	DONNA	1	4		
40600	09	14	1960	4	6	889	ETHEL	1	1		
40630	09	17	1960	11	7	890	FLORENCE	0	0	L	
40695	07	20	1961	5	1	891	ANNA	0	0		
40730	09	02	1961	11	2	892	BETSY	0	0		
40795	09	03	1961	14	3	893	CARLA	1	4		
40875	09	06	1961	11	4	894	DEBBIE	0	0		
40940	09	10	1961	18	5	895	ESTHER	1	0		
41040	09	12	1961	4	6	896	NOT NAMED	1	0		
41070	09	30	1961	11	7	897	FRANCES	0	0		
41135	10	16	1961	7	8	898	GERDA	0	0		
41180	10	27	1961	6	9	899	HATTIE	0	0		
41220	11	01	1961	9	10	900	JENNY	0	0		
41275	11	05	1961	4	11	901	INGA	0	0	L	
41305	08	26	1962	8	1	902	ALMA	1	0		
41355	08	27	1962	6	2	903	BECKY	0	0		
41395	09	12	1962	10	3	904	CELIA	0	0		
41455	09	29	1962	11	4	905	DAISY	0	0		
41520	10	14	1962	10	5	906	ELLA	0	0	L	
41580	07	31	1963	12	1	907	ARLENE	0	0		
41650	08	20	1963	9	2	908	BEULAH	0	0		
41705	09	10	1963	6	3	909	NOT NAMED	0	0		
41745	09	16	1963	5	4	910	CINDY	1	1		
41780	09	19	1963	6	5	911	DEBRA	0	0		
41820	09	23	1963	7	6	912	EDITH	0	0		
41865	09	26	1963	18	7	913	FLORA	0	0		
41965	10	16	1963	15	8	914	GINNY	0	0		
42050	10	25	1963	5	9	915	HELENA	0	0	L	
42085	06	02	1964	10	1	916	NOT NAMED	0	0		
42145	07	28	1964	7	2	917	NOT NAMED	0	0		
42190	08	05	1964	4	3	918	ABBY	1	0		
42220	08	07	1964	4	4	919	BRENDA	0	0		
42250	08	20	1964	17	5	920	CLEO	1	2		
42345	08	28	1964	20	6	921	DORA	1	2		
42455	09	04	1964	13	7	922	ETHEL	0	0		
42530	09	05	1964	6	8	923	FLORENCE	0	0		
42570	09	13	1964	13	9	924	GLADYS	0	0		
42645	09	28	1964	8	10	925	HILDA	1	3		
42695	10	08	1964	10	11	926	ISBELL	1	2		
42755	11	05	1964	6	12	927	NOT NAMED	0	0	L	
42795	06	11	1965	8	1	928	NOT NAMED	1	0		
42845	08	21	1965	6	2	929	ANNA	0	0		
42885	08	27	1965	18	3	930	BETSY	1	3		
42985	09	16	1965	16	4	931	CAROL	0	0		
43075	09	24	1965	7	5	932	DEBBIE	0	0		
43120	10	12	1965	8	6	933	ELENA	0	0	L	
43170	06	04	1966	11	1	934	ALMA	1	2		
43235	07	01	1966	3	2	935	BECKY	0	0		
43260	07	13	1966	10	3	936	CELIA	0	0		
43320	07	22	1966	10	4	937	DOROTHY	0	0		
43380	07	22	1966	7	5	938	ELLA	0	0		
43425	08	21	1966	18	6	939	FAITH	0	0		
43525	09	01	1966	7	7	940	GRETA	0	0		
43570	09	20	1966	3	8	941	HALLIE	0	0		
43595	09	21	1966	21	9	942	INEZ	1	1		
43710	09	27	1966	4	10	943	JUDITH	0	0		
43740	11	04	1966	11	11	944	LOIS	0	0	L	
43805	08	28	1967	8	1	945	ARLENE	0	0		
43855	09	05	1967	18	2	946	BEULAH	1	3		
43955	09	05	1967	17	3	947	CHLOE	0	0		
44050	09	08	1967	14	4	948	DORIA	1	0		
44130	09	26	1967	6	5	949	EDITH	0	0		
44170	10	01	1967	4	6	950	FERN	0	0		
44200	10	05	1967	4	7	951	GINGER	0	0		
44230	10	19	1967	14	8	952	HEIDI	0	0	L	
44310	06	01	1968	13	1	953	ABBY	1	0		
44385	06	17	1968	10	2	954	BRENDA	0	0		
44445	06	22	1968	5	3	955	CANDY	1	0		
44480	08	10	1968	8	4	956	DOLLY	0	0		
44530	09	11	1968	9	5	957	EDNA	0	0		
44585	09	14	1968	10	6	958	SUBTROP 1	0	0		
44645	09	23	1968	8	7	959	FRANCES	0	0		
44695	10	13	1968	9	8	960	GLADYS	1	2	L	
44750	07	25	1969	12	1	961	ANNA	0	0		
44820	08	11	1969	3	2	962	BLANCHE	0	0		
44845	08	14	1969	9	3	963	CAMILLE	1	5		
44900	08	14	1969	12	4	964	DEBBIE	0	0		
44970	08	25	1969	3	5	965	EVE	0	0		
44995	08	29	1969	7	6	966	FRANCELIA	0	0		
45040	09	06	1969	5	7	967	GERDA	1	1		
45075	09	14	1969	8	8	968	HOLLY	0	0		
45125	09	20	1969	26	9	969	INGA	0	0		
45265	09	21	1969	6	10	970	NOT NAMED	0	0		
45305	09	24	1969	7	11	971	NOT NAMED	0	0		
45350	09	29	1969	3	12	972	SUBTROP 1	0	0		
45375	10	01	1969	6	13	973	JENNY	1	0		
45415	10	07	1969	13	14	974	KARA	0	0		
45490	10	17	1969	11	15	975	LAURIE	0	0		
45555	10	28	1969	4	16	976	NOT NAMED	0	0		
45585	10	30	1969	9	17	977	NOT NAMED	0	0		
45640	11	21	1969	5	18	978	MARTHA	0	0	L	
45675	05	17	1970	11	1	979	ALMA	0	0		
45740	07	19	1970	5	2	980	BECKY	1	0		
45775	07	31	1970	6	3	981	CELIA	1	3		
45815	08	15	1970	5	4	982	NOT NAMED	0	0		
45850	08	17	1970	7	5	983	DOROTHY	0	0		
45895	09	08	1970	6	6	984	ELLA	0	0		
45935	09	12	1970	6	7	985	FELICE	1	0		
45975	09	26	1970	10	8	986	GRETA	0	0		
46035	10	12	1970	7	9	987	NOT NAMED	0	0		
46080	10	20	1970	9	10	988	NOT NAMED	0	0	L	
46135	07	04	1971	5	1	989	ARLENE	0	0		
46170	08	03	1971	5	2	990	NOT NAMED	0	0		
46205	08	10	1971	8	3	991	BETH	0	0		
46255	08	18	1971	8	4	992	CHLOE	0	0		
46305	08	20	1971	10	5	993	DORIA	1	0		
46365	09	05	1971	14	6	994	EDITH	1	2		
46445	09	03	1971	11	7	995	FERN	1	1		
46510	09	06	1971	30	8	996	GINGER	1	1		
46670	09	11	1971	5	9	997	HEIDI	1	0		
46705	09	11	1971	10	10	998	IRENE	0	0		
46765	09	21	1971	4	11	999	JANICE	0	0		
46795	10	18	1971	4	12	1000	KRISTY	0	0		
46825	11	12	1971	11	13	1001	LAURA	0	0	L	
46890	05	23	1972	7	1	1002	ALPHA	1	0		
46935	06	14	1972	10	2	1003	AGNES	1	1		
46995	08	22	1972	11	3	1004	BETTY	0	0		
47060	08	29	1972	8	4	1005	CARRIE	1	0		
47110	09	05	1972	10	5	1006	DAWN	0	0		
47170	09	19	1972	4	6	1007	CHARLIE	0	0		
47200	11	01	1972	7	7	1008	DELTA	0	0	L	
47245	07	01	1973	7	1	1009	ALICE	0	0		
47290	07	30	1973	4	2	1010	ALFA	0	0		
47320	08	18	1973	5	3	1011	BRENDA	0	0		
47355	08	25	1973	11	4	1012	CHRISTINE	0	0		
47420	09	01	1973	7	5	1013	DELIA	1	0		
47465	09	14	1973	10	6	1014	ELLEN	0	0		
47525	10	08	1973	6	7	1015	FRAN	0	0		
47565	10	16	1973	15	8	1016	GILDA	0	0	L	
47650	06	24	1974	3	1	1017	SUBTROP 1	1	0		
47675	07	16	1974	5	2	1018	SUBTROP 2	0	0		
47710	08	10	1974	6	3	1019	SUBTROP 3	0	0		
47750	08	12	1974	4	4	1020	ALMA	0	0		
47780	08	26	1974	8	5	1021	BECKY	0	0		
47830	08	29	1974	13	6	1022	CARMEN	1	3		
47905	09	02	1974	4	7	1023	DOLLY	0	0		
47935	09	04	1974	11	8	1024	ELAINE	0	0		
48000	09	14	1974	9	9	1025	FIFI	0	0		
48055	09	27	1974	8	10	1026	GERTRUDE	0	0		
48105	10	04	1974	6	11	1027	SUBTROP 4	0	0	L	
48145	06	27	1975	8	1	1028	AMY	0	0		
48195	07	24	1975	5	2	1029	BLANCHE	0	0		
48230	08	24	1975	9	3	1030	CAROLINE	0	0		
48285	08	28	1975	8	4	1031	DORIS	0	0		
48335	09	13	1975	12	5	1032	ELOISE	1	3		
48405	09	18	1975	12	6	1033	FAYE	0	0		
48475	09	22	1975	13	7	1034	GLADYS	0	0		
48550	10	24	1975	5	8	1035	HALLIE	0	0		
48585	12	09	1975	5	9	1036	SUBTROP 2	0	0	L	
48620	05	21	1976	5	1	1037	SUBTROP 1	1	0		
48655	07	28	1976	10	2	1038	ANNA	0	0		
48715	08	06	1976	5	3	1039	BELLE	1	1		
48750	08	18	1976	7	4	1040	CANDICE	0	0		
48795	08	18	1976	4	5	1041	DOTTIE	1	0		
48825	08	20	1976	16	6	1042	EMMY	0	0		
48915	08	27	1976	12	7	1043	FRANCES	0	0		
48985	09	13	1976	5	8	1044	SUBTROP 3	1	0		
49020	09	26	1976	10	9	1045	GLORIA	0	0		
49080	10	22	1976	8	10	1046	HOLLY	0	0	L	
49130	08	29	1977	6	1	1047	ANITA	0	0		
49170	09	03	1977	7	2	1048	BABE	1	1		
49215	09	05	1977	8	3	1049	CLARA	0	0		
49265	09	26	1977	5	4	1050	DOROTHY	0	0		
49300	10	13	1977	4	5	1051	EVELYN	0	0		
49330	10	16	1977	4	6	1052	FRIEDA	0	0	L	
49360	01	18	1978	6	1	1053	SUBTROP 1	0	0		
49400	07	30	1978	3	2	1054	AMELIA	1	0		
49425	08	05	1978	4	3	1055	BESS	0	0		
49455	08	07	1978	6	4	1056	CORA	0	0		
49495	08	26	1978	4	5	1057	DEBRA	1	0		
49525	08	30	1978	7	6	1058	ELLA	0	0		
49570	09	04	1978	13	7	1059	FLOSSIE	0	0		
49645	09	13	1978	8	8	1060	GRETA	0	0		
49695	09	12	1978	10	9	1061	HOPE	0	0		
49755	10	02	1978	4	10	1062	IRMA	0	0		
49785	10	07	1978	5	11	1063	JULIET	0	0		
49820	10	28	1978	7	12	1064	KENDRA	0	0	L	
49865	06	19	1979	6	1	1065	ANA	0	0		
49905	07	09	1979	8	2	1066	BOB	1	1		
49955	07	15	1979	15	3	1067	CLAUDETTE	1	0		
50040	08	25	1979	15	4	1068	DAVID	1	2		
50125	08	30	1979	4	5	1069	ELENA	1	0		
50155	08	29	1979	18	6	1070	FREDERIC	1	3		
50255	09	04	1979	12	7	1071	GLORIA	0	0		
50325	09	15	1979	10	8	1072	HENRI	0	0		
50385	10	23	1979	3	9	1073	SUBTROP 1	0	0	L	
50410	07	31	1980	12	1	1074	ALLEN	1	3		
50480	08	14	1980	6	2	1075	BONNIE	0	0		
50520	08	20	1980	6	3	1076	CHARLEY	0	0		
50560	09	04	1980	4	4	1077	DANIELLE	1	0		
50590	09	04	1980	8	5	1078	EARL	0	0		
50640	09	06	1980	16	6	1079	FRANCES	0	0		
50730	09	01	1980	8	7	1080	GEORGES	0	0		
50780	09	20	1980	7	8	1081	HERMINE	0	0		
50825	10	01	1980	12	9	1082	IVAN	0	0		
50895	11	07	1980	10	10	1083	JEANNE	0	0		
50955	11	25	1980	4	11	1084	KARL	0	0	L	
50985	05	06	1981	4	1	1085	ARLENE	0	0		
51015	06	29	1981	3	2	1086	BRET	1	0		
51040	08	02	1981	4	3	1087	CINDY	0	0		
51070	08	07	1981	16	4	1088	DENNIS	1	0		
51160	08	31	1981	13	5	1089	EMILY	0	0		
51235	09	03	1981	10	6	1090	FLOYD	0	0		
51295	09	07	1981	9	7	1091	GERT	0	0		
51350	09	11	1981	10	8	1092	HARVEY	0	0		
51410	09	21	1981	13	9	1093	IRENE	0	0		
51485	10	29	1981	5	10	1094	JOSE	0	0		
51520	11	03	1981	5	11	1095	KATRINA	0	0		
51555	11	12	1981	6	12	1096	SUBTROP 3	0	0	L	
51595	06	02	1982	5	1	1097	ALBERTO	0	0		
51630	06	18	1982	3	2	1098	SUBTROP 1	1	0		
51655	08	28	1982	10	3	1099	BERYL	0	0		
51715	09	09	1982	4	4	1100	CHRIS	1	0		
51745	09	13	1982	8	5	1101	DEBBY	0	0		
51795	09	30	1982	4	6	1102	ERNESTO	0	0	L	
51825	08	15	1983	7	1	1103	ALICIA	1	3		
51870	08	23	1983	7	2	1104	BARRY	0	0		
51915	09	10	1983	6	3	1105	CHANTAL	0	0		
51955	09	26	1983	5	4	1106	DEAN	1	0	L	
51990	08	18	1984	4	1	1107	SUBTROP 1	0	0		
52020	08	28	1984	9	2	1108	ARTHUR	0	0		
52075	08	30	1984	6	3	1109	BERTHA	0	0		
52115	08	31	1984	3	4	1110	CESAR	0	0		
52140	09	08	1984	9	5	1111	DIANA	1	2		
52195	09	14	1984	2	6	1112	EDOUARD	0	0		
52215	09	15	1984	6	7	1113	FRAN	0	0		
52255	09	16	1984	4	8	1114	GUSTAV	0	0		
52285	09	23	1984	10	9	1115	HORTENSE	0	0		
52345	09	25	1984	7	10	1116	ISIDORE	1	0		
52390	10	07	1984	15	11	1117	JOSEPHINE	0	0		
52475	11	05	1984	9	12	1118	KLAUS	0	0		
52530	12	12	1984	13	13	1119	LILI	0	0	L	
52605	07	15	1985	5	1	1120	ANA	0	0		
52640	07	21	1985	6	2	1121	BOB	1	1		
52680	08	09	1985	9	3	1122	CLAUDETTE	0	0		
52735	08	12	1985	9	4	1123	DANNY	1	1		
52790	08	28	1985	8	5	1124	ELENA	1	3		
52840	09	15	1985	5	6	1125	FABIAN	0	0		
52875	09	16	1985	17	7	1126	GLORIA	1	3		
52970	09	21	1985	5	8	1127	HENRI	1	0		
53005	10	07	1985	9	9	1128	ISABEL	1	0		
53060	10	26	1985	7	10	1129	JUAN	1	1		
53105	11	15	1985	9	11	1130	KATE	1	2	L	
53160	06	05	1986	4	1	1131	ANDREW	0	0		
53190	06	23	1986	6	2	1132	BONNIE	1	1		
53230	08	13	1986	18	3	1133	CHARLEY	1	1		
53330	09	07	1986	4	4	1134	DANIELLE	0	0		
53360	09	10	1986	11	5	1135	EARL	0	0		
53425	11	18	1986	4	6	1136	FRANCES	0	0	L	
53455	08	09	1987	9	1	1137	NOT NAMED	1	0		
53510	08	08	1987	21	2	1138	ARLENE	0	0		
53625	08	18	1987	7	3	1139	BRET	0	0		
53670	09	05	1987	6	4	1140	CINDY	0	0		
53710	09	08	1987	13	5	1141	DENNIS	0	0		
53785	09	20	1987	7	6	1142	EMILY	0	0		
53830	10	09	1987	6	7	1143	FLOYD	1	1	L	
53870	08	05	1988	4	1	1144	ALBERTO	0	0		
53900	08	08	1988	3	2	1145	BERYL	1	0		
53925	08	21	1988	10	3	1146	CHRIS	1	0		
53985	08	31	1988	9	4	1147	DEBBY	0	0		
54040	09	03	1988	3	5	1148	ERNESTO	0	0		
54065	09	07	1988	4	6	1149	NOT NAMED	0	0		
54095	09	07	1988	5	7	1150	FLORENCE	1	1		
54130	09	08	1988	13	8	1151	GILBERT	0	0		
54205	09	19	1988	12	9	1152	HELENE	0	0		
54275	09	28	1988	4	10	1153	ISAAC	0	0		
54305	10	10	1988	14	11	1154	JOAN	0	0		
54385	11	17	1988	10	12	1155	KEITH	1	0	L	
54445	06	24	1989	8	1	1156	ALLISON	1	0		
54495	07	09	1989	6	2	1157	BARRY	0	0		
54535	07	30	1989	5	3	1158	CHANTAL	1	1		
54570	07	31	1989	10	4	1159	DEAN	0	0		
54630	08	18	1989	10	5	1160	ERIN	0	0		
54690	08	26	1989	16	6	1161	FELIX	0	0		
54780	08	30	1989	15	7	1162	GABRIELLE	0	0		
54865	09	10	1989	16	8	1163	HUGO	1	4		
54955	09	16	1989	6	9	1164	IRIS	0	0		
54995	10	12	1989	5	10	1165	JERRY	1	1		
55030	11	28	1989	7	11	1166	KAREN	0	0	L	
55075	07	22	1990	6	1	1167	ARTHUR	0	0		
55115	07	24	1990	10	2	1168	BERTHA	0	0		
55175	07	31	1990	8	3	1169	CESAR	0	0		
55225	08	04	1990	6	4	1170	DIANA	0	0		
55265	08	02	1990	12	5	1171	EDOUARD	0	0		
55335	08	11	1990	4	6	1172	FRAN	0	0		
55365	08	24	1990	11	7	1173	GUSTAV	0	0		
55430	08	25	1990	7	8	1174	HORTENSE	0	0		
55475	09	04	1990	14	9	1175	ISIDORE	0	0		
55555	09	21	1990	16	10	1176	JOSEPHINE	0	0		
55645	10	03	1990	7	11	1177	KLAUS	0	0		
55690	10	06	1990	10	12	1178	LILI	0	0		
55750	10	09	1990	5	13	1179	MARCO	1	0		
55785	10	16	1990	6	14	1180	NANA	0	0	L	
55825	06	29	1991	7	1	1181	ANA	0	0		
55870	08	16	1991	14	2	1182	BOB	1	2		
55950	09	04	1991	11	3	1183	CLAUDETTE	0	0		
56015	09	07	1991	5	4	1184	DANNY	0	0		
56050	09	08	1991	5	5	1185	ERIKA	0	0		
56085	10	15	1991	3	6	1186	FABIAN	0	0		
56110	10	25	1991	5	7	1187	GRACE	0	0		
56145	10	28	1991	6	8	1188	NOT NAMED	0	0	L	
56185	04	21	1992	4	1	1189	SUBTROP 1	0	0		
56215	08	16	1992	13	2	1190	ANDREW	1	5		
56290	09	17	1992	16	3	1191	BONNIE	0	0		
56380	09	21	1992	9	4	1192	CHARLEY	0	0		
56435	09	22	1992	5	5	1193	DANIELLE	1	0		
56470	09	26	1992	8	6	1194	EARL	0	0		
56520	10	22	1992	9	7	1195	FRANCES	0	0		
56575	06	18	1993	4	1	1196	ARLENE	1	0		
56605	08	04	1993	8	2	1197	BRET	0	0		
56655	08	14	1993	4	3	1198	CINDY	0	0		
56685	08	23	1993	6	4	1199	DENNIS	0	0		
56725	08	22	1993	16	5	1200	EMILY	0	3		
56815	09	07	1993	7	6	1201	FLOYD	0	0		
56860	09	14	1993	8	7	1202	GERT	0	0		
56910	09	18	1993	4	8	1203	HARVEY	0	0		
56940	06	30	1994	8	1	1204	ALBERTO	1	0		
56990	08	14	1994	6	2	1205	BERYL	1	0		
57030	08	16	1994	8	3	1206	CHRIS	0	0		
57080	09	09	1994	3	4	1207	DEBBY	0	0		
57105	09	21	1994	6	5	1208	ERNESTO	0	0		
57145	11	02	1994	7	6	1209	FLORENCE	0	0		
57190	11	08	1994	14	7	1210	GORDON	1	0	L	
57270	06	03	1995	9	1	1211	ALLISON	1	0		
57325	07	05	1995	6	2	1212	BARRY	0	0		
57365	07	12	1995	11	3	1213	CHANTAL	0	0		
57430	07	28	1995	6	4	1214	DEAN	1	0		
57470	07	31	1995	7	5	1215	ERIN	1	2		
57515	08	08	1995	18	6	1216	FELIX	0	0		
57615	08	09	1995	4	7	1217	GABRIELLE	0	0		
57645	08	22	1995	11	8	1218	HUMBERTO	0	0		
57710	08	22	1995	17	9	1219	IRIS	0	0		
57805	08	22	1995	7	10	1220	JERRY	1	0		
57850	08	26	1995	9	11	1221	KAREN	0	0		
57905	08	27	1995	17	12	1222	LUIS	0	0		
58000	09	12	1995	20	13	1223	MARILYN	0	0		
58110	09	26	1995	12	14	1224	NOEL	0	0		
58180	09	27	1995	10	15	1225	OPAL	1	3		
58240	10	04	1995	5	16	1226	PABLO	0	0		
58275	10	07	1995	15	17	1227	ROXANNE	0	0		
58360	10	20	1995	6	18	1228	SEBASTIEN	0	0		
58400	10	27	1995	8	19	1229	TANYA	0	0	L	
58450	06	17	1996	7	1	1230	ARTHUR	1	0		
58495	07	05	1996	13	2	1231	BERTHA	1	2		
58570	07	24	1996	5	3	1232	CESAR	0	0		
58605	08	19	1996	7	4	1233	DOLLY	0	0		
58650	08	19	1996	19	5	1234	EDOUARD	0	0		
58755	08	23	1996	19	6	1235	FRAN	1	3		
58860	08	26	1996	8	7	1236	GUSTAV	0	0		
58910	09	03	1996	14	8	1237	HORTENSE	0	0		
58990	09	24	1996	9	9	1238	ISIDORE	0	0		
59045	10	04	1996	13	10	1239	JOSEPHINE	1	0		
59120	10	11	1996	2	11	1240	KYLE	0	0		
59140	10	14	1996	16	12	1241	LILI	0	0		
59230	11	13	1996	14	13	1242	MARCO	0	0	L	
59310	05	31	1997	3	1	1243	SUBTROP	0	0		
59335	06	30	1997	6	2	1244	ANA	0	0		
59375	07	11	1997	3	3	1245	BILL	0	0		
59400	07	13	1997	4	4	1246	CLAUDETTE	0	0		
59430	07	16	1997	12	5	1247	DANNY	1	1		
59500	09	03	1997	17	6	1248	ERIKA	0	0		
59595	10	04	1997	5	7	1249	FABIAN	0	0		
59630	10	14	1997	4	8	1250	GRACE	0	0	L	
59660	07	27	1998	7	1	1251	ALEX	0	0		
59705	08	19	1998	13	2	1252	BONNIE	1	2		
59780	08	21	1998	4	3	1253	CHARLEY	1	0		
59810	08	24	1998	16	4	1254	DANIELLE	0	0		
59900	08	31	1998	9	5	1255	EARL	1	1		
59955	09	08	1998	6	6	1256	FRANCES	1	0		
59995	09	15	1998	17	7	1257	GEORGES	1	2		
60090	09	17	1998	4	8	1258	HERMINE	1	0		
60120	09	19	1998	9	9	1259	IVAN	0	0		
60175	09	21	1998	14	10	1260	JEANNE	0	0		
60255	09	23	1998	7	11	1261	KARL	0	0		
60300	10	05	1998	6	12	1262	LISA	0	0		
60340	10	22	1998	19	13	1263	MITCH	1	0		
60445	11	24	1998	9	14	1264	NICOLE	0	0	L	
60500	06	11	1999	8	1	1265	ARLENE	0	0		
60550	08	18	1999	8	2	1266	BRET	1	3		
60600	08	19	1999	13	3	1267	CINDY	0	0		
60675	08	24	1999	16	4	1268	DENNIS	1	0		
60765	08	24	1999	5	5	1269	EMILY	0	0		
60800	09	07	1999	13	6	1270	FLOYD	1	2		
60875	09	11	1999	13	7	1271	GERT	0	0		
60950	09	19	1999	4	8	1272	HARVEY	1	0		
60980	10	12	1999	8	9	1273	IRENE	1	1		
61030	10	17	1999	9	10	1274	JOSE	0	0		
61085	10	28	1999	5	11	1275	KATRINA	0	0		
61120	11	13	1999	11	12	1276	LENNY	0	0	L	
61185	08	03	2000	23	1	1277	ALBERTO	0	0		
61310	08	13	2000	3	2	1278	BERYL	0	0		
61335	08	17	2000	3	3	1279	CHRIS	0	0		
61360	08	19	2000	6	4	1280	DEBBY	0	0		
61400	09	01	2000	3	5	1281	ERNESTO	0	0		
61425	09	10	2000	8	6	1282	FLORENCE	0	0		
61475	09	14	2000	8	7	1283	GORDON	1	0		
61525	09	15	2000	11	8	1284	HELENE	1	0		
61590	09	21	2000	14	9	1285	ISAAC	0	0		
61670	09	25	2000	8	10	1286	JOYCE	0	0		
61720	09	28	2000	9	11	1287	KEITH	0	0		
61775	10	04	2000	7	12	1288	LESLIE	0	0		
61820	10	15	2000	6	13	1289	MICHAEL	0	0		
61860	10	19	2000	4	14	1290	NADINE	0	0		
61890	10	25	2000	5	15	1291	SUBTROP	0	0	L	
61925	06	05	2001	15	1	1292	ALLISON	1	0		
62010	08	02	2001	7	2	1293	BARRY	1	0		
62055	08	14	2001	9	3	1294	CHANTAL	0	0		
62110	08	22	2001	8	4	1295	DEAN	0	0		
62160	09	01	2001	17	5	1296	ERIN	0	0		
62255	09	07	2001	13	6	1297	FELIX	0	0		
62330	09	11	2001	11	7	1298	GABRIELLE	1	0		
62395	09	21	2001	7	8	1299	HUMBERTO	0	0		
62440	10	04	2001	6	9	1300	IRIS	0	0		
62480	10	06	2001	3	10	1301	JERRY	0	0		
62505	10	11	2001	5	11	1302	KAREN	0	0		
62540	10	27	2001	5	12	1303	LORENZO	0	0		
62575	10	29	2001	9	13	1304	MICHELLE	0	0		
62630	11	04	2001	3	14	1305	NOEL	0	0		
62655	11	23	2001	12	15	1306	OLGA	0	0	L	
62725	07	14	2002	6	1	1307	ARTHUR	0	0		
62765	08	04	2002	6	2	1308	BERTHA	1	0		
62805	08	05	2002	4	3	1309	CRISTOBAL	0	0		
62835	08	29	2002	7	4	1310	DOLLY	0	0		
62880	09	01	2002	6	5	1311	EDOUARD	1	0		
62920	09	05	2002	7	6	1312	FAY	1	0		
62965	09	08	2002	8	7	1313	GUSTAV	1	0		
63015	09	12	2002	4	8	1314	HANNA	1	0		
63045	09	14	2002	14	9	1315	ISIDORE	1	0		
63125	09	17	2002	3	10	1316	JOSEPHINE	0	0		
63150	09	20	2002	23	11	1317	KYLE	1	0		
63275	09	21	2002	14	12	1318	LILI	1	1	L	
63355	04	18	2003	10	1	1319	ANA	0	0		
63415	06	28	2003	6	2	1320	BILL	1	0		
63455	07	07	2003	11	3	1321	CLAUDETTE	1	1		
63520	07	16	2003	12	4	1322	DANNY	0	0		
63590	08	14	2003	4	5	1323	ERIKA	0	0		
63620	08	27	2003	14	6	1324	FABIAN	0	0		
63700	08	30	2003	4	7	1325	GRACE	1	0		
63730	09	03	2003	6	8	1326	HENRI	0	0		
63770	09	06	2003	15	9	1327	ISABEL	1	2		
63855	09	24	2003	6	10	1328	JUAN	0	0		
63895	09	25	2003	16	11	1329	KATE	0	0		
63985	09	27	2003	11	12	1330	LARRY	0	0		
64050	10	10	2003	5	13	1331	MINDY	0	0		
64085	10	13	2003	20	14	1332	NICHOLAS	0	0		
64195	12	04	2003	6	15	1333	ODETTE	0	0		
64235	12	07	2003	5	16	1334	PETER	0	0	L	
64270	07	31	2004	7	1	1335	ALEX	0	1		
64315	08	03	2004	12	2	1336	BONNIE	1	0		
64385	08	09	2004	7	3	1337	CHARLEY	1	4		
64430	08	13	2004	12	4	1338	DANIELLE	0	0		
64500	08	13	2004	3	5	1339	EARL	0	0		
64525	08	25	2004	17	6	1340	FRANCES	1	2		
64620	08	27	2004	8	7	1341	GASTON	1	1		
64670	08	27	2004	5	8	1342	HERMINE	1	0		
64705	09	02	2004	23	9	1343	IVAN	1	3		
64830	09	13	2004	17	10	1344	JEANNE	1	3		
64925	09	16	2004	13	11	1345	KARL	0	0		
65000	09	19	2004	15	12	1346	LISA	0	0		
65085	10	08	2004	4	13	1347	MATTHEW	1	0		
65115	10	10	2004	2	14	1348	NICOLE	0	0		
65135	11	26	2004	10	15	1349	OTTO	0	0	L	
65195	06	08	2005	7	1	1350	ARLENE	1	0		
65240	06	28	2005	3	2	1351	BRET	0	0		
65265	07	03	2005	9	3	1352	CINDY	1	1		
65320	07	04	2005	15	4	1353	DENNIS	1	3		
65405	07	11	2005	11	5	1354	EMILY	0	0		
65470	07	21	2005	11	6	1355	FRANKLIN	0	0		
65535	07	23	2005	3	7	1356	GERT	0	0		
65560	08	02	2005	13	8	1357	HARVEY	0	0		
65635	08	04	2005	15	9	1358	IRENE	0	0		
65720	08	22	2005	2	10	1359	JOSE	0	0		
65740	08	23	2005	9	11	1360	KATRINA	1	3		
65795	08	28	2005	7	12	1361	LEE	0	0		
65840	09	01	2005	14	13	1362	MARIA	0	0		
65920	09	05	2005	8	14	1363	NATE	0	0		
65970	09	06	2005	18	15	1364	OPHELIA	0	1		
66070	09	17	2005	8	16	1365	PHILIPPE	0	0		
66120	09	18	2005	9	17	1366	RITA	1	3		
66175	10	01	2005	5	18	1367	STAN	0	0		
66210	10	04	2005	2	19	1368	SUBTROP	0	0		
66230	10	05	2005	3	20	1369	TAMMY	1	0		
66255	10	08	2005	4	21	1370	VINCE	0	0		
66285	10	15	2005	12	22	1371	WILMA	1	3		
66355	10	22	2005	3	23	1372	ALPHA	0	0		
66380	10	26	2005	6	24	1373	BETA	0	0		
66420	11	14	2005	9	25	1374	GAMMA	0	0		
66475	11	19	2005	11	26	1375	DELTA	0	0		
66540	11	29	2005	11	27	1376	EPSILON	0	0		
66605	12	30	2005	9	28	1377	ZETA	0	0	L	
66660	06	10	2006	10	1	1378	ALBERTO	1	0		
66720	07	16	2006	4	2	1379	NOT NAMED	0	0		
66750	07	18	2006	5	3	1380	BERYL	1	0		
